incidentid,callnum,received,description,latitude,longitude,county,address,fk_stationid
347915,160302599,"2016-03-16 17:28:54","MVA-UNK INJURY",45.5351947225975,-122.824457841236,W,"2100 143RD/14300 HUNTERS",117
347980,160302625,"2016-03-16 21:11:24","MVA-UNK INJURY",45.5462483146506,-122.788001421492,W,"NW KNOLLVIEW DR & NW SUNSET VIEW TE",117
349700,160303677,"2016-03-23 10:26:30","MVA-INJURY ACCID",45.5424623592553,-122.840311735191,W,"3101 BETHANY/15800 RIDGETOP",117
351245,160304595,"2016-03-29 07:50:46","MVA-INJURY ACCID",45.5333778796997,-122.82067850851,W,"NW CORNELL RD & NW HUNTERS DR",117
353092,160400602,"2016-04-04 12:42:03","MVA-UNK INJURY",45.5370500006789,-122.805910384482,W,"2421 126TH/12598 WAKER",117
353734,160400959,"2016-04-06 15:33:45","MVA-UNK INJURY",45.5521067875615,-122.798289847305,W,"NW OLD LAIDLAW RD & NW EAST RD",117
354320,160401324,"2016-04-08 07:30:28","MVA-UNK INJURY",45.5558799307341,-122.829214715557,W,"14788 LAIDLAW/5001 KAISER",117
355587,160402097,"2016-04-12 18:06:04","MVA-UNK INJURY",45.5535716757098,-122.835606909909,W,"QFC QUALITY FOOD CEN (BETHANY)",117
355608,160402096,"2016-04-12 18:06:03","MVA-INJURY ACCID",45.5527798691119,-122.836765464876,W,"4399 BETHANY/15498 SOUTHPARC",117
356032,160402352,"2016-04-14 08:30:51","MVA-INJURY ACCID",45.5365828042722,-122.824471737836,W,"14298 BURTON/2301 143RD",117
357348,160403161,"2016-04-18 18:51:30","MVA-INJURY ACCID",45.5558799307341,-122.829214715557,W,"14788 LAIDLAW/5001 KAISER",117
358007,160403567,"2016-04-20 18:57:38","MVA-INJURY ACCID",45.5443454360087,-122.83878841041,W,"15700 WEST UNION/3401 BETHANY",117
363618,160501714,"2016-05-10 11:29:03","MVA-INJURY ACCID",45.5352650937834,-122.833576983476,W,"NW 153RD AV & DEAD END",117
368092,160504363,"2016-05-26 08:37:43","MVA-INJURY ACCID",45.5450310127538,-122.789057403626,W,"NW KNOLLVIEW DR & NW SUNSET VIEW TE",117
368637,160504692,"2016-05-28 02:03:45","MVA-UNK INJURY",45.5443454360087,-122.83878841041,W,"3401 BETHANY/15700 WEST UNION",117
368790,160504785,"2016-05-28 17:09:50","MVA-INJURY ACCID",45.5388763002007,-122.811154005126,W,"2701 SALTZMAN/2651 BAUER WOODS",117
368796,160504784,"2016-05-28 17:09:36","MVA-INJURY ACCID",45.5388763002007,-122.811154005126,W,"2701 SALTZMAN/2651 BAUER WOODS",117
371847,160601662,"2016-06-10 01:05:05","MVA-UNK INJURY",45.5467397633088,-122.793355350307,W,"NW SOUTH RD & NW PERMIAN DR",117
373411,160602548,"2016-06-15 17:15:36","MVA-INJURY ACCID",45.5577888472163,-122.822606476099,W,"STOLLER MIDDLE SCHOOL",117
376343,160604329,"2016-06-26 03:41:34","MVA-INJURY ACCID",45.5442259143172,-122.816779967203,W,"DEAD END & NW CIRCLE A DR",117
376348,160604331,"2016-06-26 03:59:05","MVA-INJURY ACCID",45.543742647081,-122.819110897853,W,"DEAD END & NW CIRCLE A DR",117
377696,160605199,"2016-06-30 11:43:48","MVA-UNK INJURY",45.5570605205172,-122.829989635319,W,"NW LAIDLAW RD & NW APPLEGATE LN",117
379740,160701038,"2016-07-06 17:41:56","MVA-INJURY ACCID",45.5443454360087,-122.83878841041,W,"15700 WEST UNION/3401 BETHANY",117
380181,160701291,"2016-07-08 01:20:37","MVA-INJURY ACCID",45.5450013787068,-122.78751381499,W,"NW KNOLLVIEW DR & NW SUNSET VIEW TE",117
382094,160702490,"2016-07-14 16:29:18","MVA-UNK INJURY",45.5489163088515,-122.817533786319,W,"3999 MORTENSEN/13660 HOGAN",117
383789,160703538,"2016-07-20 11:50:32","MVA-UNK INJURY",45.5365828042722,-122.824471737836,W,"14300 OAK HILLS/2301 143RD",117
383791,160703537,"2016-07-20 11:50:28","MVA-UNK INJURY",45.5365828042722,-122.824471737836,W,"2301 143RD/14298 BURTON",117
386999,160705505,"2016-07-30 06:18:48","MVA-UNK INJURY",45.5482744269352,-122.830148277259,W,"3909 KAISER/14900 PURVIS",117
387529,160705855,"2016-07-31 19:30:30","MVA-INJURY ACCID",45.542218959638,-122.796882058953,W,"11700 BLACKHAWK/3099 117TH",117
387532,160705856,"2016-07-31 19:30:34","MVA-INJURY ACCID",45.542218959638,-122.796882058953,W,"3099 117TH/11700 BLACKHAWK",117
388057,160800309,"2016-08-02 11:37:32","MVA-INJURY ACCID",45.5368573169352,-122.81208690751,W,"2501 SALTZMAN/13100 BURTON",117
389420,160801138,"2016-08-06 13:32:35","MVA-INJURY ACCID",45.5363095389439,-122.838078588935,W,"NW 154TH PL & NORWICH ST",117
397672,160806229,"2016-08-31 12:19:50","MVA-INJURY ACCID",45.5527798691119,-122.836765464876,W,"4399 BETHANY/15498 SOUTHPARC",117
399246,160901043,"2016-09-06 15:17:28","MVA-INJURY ACCID",45.5443454360087,-122.83878841041,W,"15700 WEST UNION/3401 BETHANY",117
400910,160902504,"2016-09-14 09:05:16","MVA-INJURY ACCID",45.5365828042722,-122.824471737836,W,"14300 OAK HILLS/14298 BURTON",117
402759,160903828,"2016-09-21 08:23:59","MVA-INJURY ACCID",45.5462483146506,-122.788001421492,W,"NW KNOLLVIEW DR & NW SUNSET VIEW TE",117
402761,160903827,"2016-09-21 08:23:05","MVA-INJURY ACCID",45.5450310127538,-122.789057403626,W,"NW KNOLLVIEW DR & NW SUNSET VIEW TE",117
404184,160904876,"2016-09-26 16:39:36","MVA-INJURY ACCID",45.5545463488495,-122.836791344634,W,"4801 BETHANY/15498 CENTRAL",117
405577,161000129,"2016-10-01 17:42:11","MVA-UNK INJURY",45.5506684000989,-122.836838633055,W,"4301 BETHANY/15498 MITCHELL",117
406308,161000639,"2016-10-04 15:42:30","MVA-INJURY ACCID",45.5608179016947,-122.834397508949,W,"5651 KAISER/15298 VANCE",117
406317,161000642,"2016-10-04 16:07:10","MVA-INJURY ACCID",45.5608179016947,-122.834397508949,W,"5651 KAISER/15298 VANCE",117
1259,131101296,"2013-11-16 10:34:08","TRF ACC, UNK INJ",45.3118223442878,-121.79914253096,C,"E HWY 26/51 MP",7
12319,131201966,"2013-12-21 15:39:25","TRF ACC, NON-INJ",45.3020772310531,-121.74621556178,C,"E HWY 26/54 MP",7
29670,140100229,"2014-01-03 17:41:45","TRF ACC, UNK INJ",45.301484593101,-121.741176694918,C,"E TIMBERLINE RD/E HWY 26",7
29918,140100240,"2014-01-03 19:01:13","HIT/RUN, INJURY",45.3118223442878,-121.79914253096,C,"E HWY 26/51 MP",7
32075,140100379,"2014-01-05 13:32:35","TRF ACC, UNK INJ",45.301484593101,-121.741176694918,C,"E TIMBERLINE RD/E HWY 26",7
65680,140200070,"2014-02-01 16:48:18","TAI-HIGH MECHANI",45.3026928804069,-121.766850129974,C,"E HWY 26/53 MP",7
70626,140200380,"2014-02-05 15:48:18","TRF ACC, INJURY",45.3020772310531,-121.74621556178,C,"E HWY 26/54 MP",7
73646,140200655,"2014-02-07 17:36:04","TRF ACC, UNK INJ",45.3050648566849,-121.787824213858,C,"E HWY 26/52 MP",7
81788,140201642,"2014-02-17 16:20:08","TRF ACC, UNK INJ",45.2843065468552,-121.724664946632,C,"E HWY 26/56 MP",7
82166,140201778,"2014-02-19 08:57:15","TRF ACC, UNK INJ",45.3066440271292,-121.823025446856,C,"81200 E HWY 26",7
82284,140201811,"2014-02-19 16:19:00","TRF ACC, UNK INJ",45.3066440271292,-121.823025446856,C,"81200 E HWY 26",7
83157,140202104,"2014-02-23 15:38:38","TRF ACC, INJURY",45.287628469907,-121.727740211142,C,"92001 E HWY 26",7
84504,140300057,"2014-03-01 18:28:53","TRF ACC, INJURY",45.3026928804069,-121.766850129974,C,"E HWY 26/53 MP",7
84533,140300067,"2014-03-01 20:19:52","TRF ACC, INJURY",45.3066440271292,-121.823025446856,C,"81200 E HWY 26",7
97415,140402208,"2014-04-27 12:09:17","TRF ACC, NON-INJ",45.3020772310531,-121.74621556178,C,"E HWY 26/E GOVERNMENT CAMP LP",7
169950,140700457,"2014-07-05 19:46:14","TAI-HIGH MECHANI",45.2802209435552,-121.73319149563,C,"E PERRY VICKERS RD/E ROAD 26",7
191068,140902536,"2014-09-25 06:29:57","TRF ACC, UNK INJ",45.3024657408258,-121.748323080861,C,"E GOVERNMENT CAMP LP/E MUCOY",7
193844,141000539,"2014-10-06 19:23:43","TRF ACC, UNK INJ",45.306284420489,-121.821384391327,C,"81400 E HWY 26",7
197370,141001892,"2014-10-21 16:13:54","TRF ACC, UNK INJ",45.3019227939229,-121.773211693151,C,"87000 E HWY 26",7
216309,141102466,"2014-11-28 21:26:46","TRF ACC, UNK INJ",45.3019227939229,-121.773211693151,C,"87000 E HWY 26",7
216358,141102484,"2014-11-29 07:50:15","TRF ACC, UNK INJ",45.3051891832742,-121.816445423803,C,"E HWY 26/50 MP",7
216409,141102502,"2014-11-29 12:38:41",TAU,45.3086214426705,-121.832051622288,C,"E HWY 26/49 MP",7
219274,141201232,"2014-12-14 12:08:36","TRF ACC, UNK INJ",45.301484593101,-121.741176694918,C,"E TIMBERLINE RD/E HWY 26",7
221073,141201864,"2014-12-21 12:39:23","TRF ACC, INJURY",45.3311373979804,-121.711250957123,C,"27500 E TIMBERLINE RD",7
221775,141202103,"2014-12-24 10:43:33","TRF ACC, UNK INJ",45.302341970361,-121.755876856607,C,"E HWY 26/E MULTORPOR DR",7
221899,141202149,"2014-12-24 18:59:47","TRF ACC, UNK INJ",45.3118223442878,-121.79914253096,C,"E HWY 26/51 MP",7
221956,141202169,"2014-12-24 23:08:53","TRF ACC, UNK INJ",45.3051891832742,-121.816445423803,C,"E HWY 26/50 MP",7
222449,141202372,"2014-12-27 13:21:41","TRF ACC, UNK INJ",45.2946326020734,-121.734544783289,C,"E HWY 26/55 MP",7
222471,141202369,"2014-12-27 13:16:35","HIT/RUN, INJURY",45.301484593101,-121.741176694918,C,"E TIMBERLINE RD/E HWY 26",7
222473,141202371,"2014-12-27 13:21:36","TRF ACC, UNK INJ",45.3020772310531,-121.74621556178,C,"E HWY 26/54 MP",7
222632,141202432,"2014-12-28 09:02:04","TRF ACC, NON-INJ",45.3050648566849,-121.787824213858,C,"E HWY 26/52 MP",7
222958,141202538,"2014-12-29 15:28:19","TRF ACC, UNK INJ",45.3086214426705,-121.832051622288,C,"E HWY 26/49 MP",7
223450,141202704,"2014-12-31 10:24:05","TRF ACC, UNK INJ",45.3020772310531,-121.74621556178,C,"E HWY 26/E GOVERNMENT CAMP LP",7
223655,150100002,"2015-01-01 00:03:29","TRF ACC, NON-INJ",45.3019227939229,-121.773211693151,C,"87000 E HWY 26",7
223825,150100070,"2015-01-01 14:40:20","TRF ACC, UNK INJ",45.2839171619961,-121.721314793395,C,"E HWY 26/HWY 35",7
227806,150101419,"2015-01-16 16:01:18","TRF ACC, INJURY",45.301484593101,-121.741176694918,C,"E TIMBERLINE RD/E HWY 26",7
235305,150200992,"2015-02-12 07:01:43","TRF ACC, UNK INJ",45.3086214426705,-121.832051622288,C,"E HWY 26/49 MP",7
237115,150201616,"2015-02-19 03:20:55","TRF ACC, UNK INJ",45.3012917566878,-121.740239616476,C,"E HWY 26/E TIMBERLINE RD",7
239495,150202466,"2015-02-28 13:24:01","TRF ACC, INJURY",45.3311373979804,-121.711250957123,C,"27500 E TIMBERLINE RD",7
241483,150300634,"2015-03-08 01:19:57","TRF ACC, UNK INJ",45.3050648566849,-121.787824213858,C,"E HWY 26/52 MP",7
243716,150301473,"2015-03-16 07:52:20","TRF ACC, UNK INJ",45.3020057533063,-121.744464825361,C,"E HWY 26/E GOVERNMENT CAMP LP",7
245598,150302144,"2015-03-23 16:43:10","TRF ACC, UNK INJ",45.3012917566878,-121.740239616476,C,"E TIMBERLINE RD/E HWY 26",7
256114,150500253,"2015-05-03 16:01:48","TRF ACC, UNK INJ",45.3066579727112,-121.791292781698,C,"83200 E HWY 26",7
260717,150501822,"2015-05-20 03:07:33","TRF ACC, NON-INJ",45.3051891832742,-121.816445423803,C,"E HWY 26/50 MP",7
262590,150502454,"2015-05-27 05:32:15","TRF ACC, INJURY",45.3118223442878,-121.79914253096,C,"E HWY 26/51 MP",7
270497,150601837,"2015-06-18 16:19:29","TRF ACC, INJURY",45.3051891832742,-121.816445423803,C,"50 MP/E HWY 26",7
276679,150700869,"2015-07-08 16:22:35","TRF ACC, INJURY",45.3040266279663,-121.753842092256,C,"E GOVERNMENT CAMP LP/E YULE ST",7
279540,150701865,"2015-07-18 11:10:06","TAI-HIGH MECHANI",45.3024657408258,-121.748323080861,C,"E GOVERNMENT CAMP LP/E MUCOY ST",7
284086,150800092,"2015-08-01 17:43:17","TRF ACC, UNK INJ",45.2704496503709,-121.73269665568,C,"E ROAD 2656/2656-115 SU",7
286175,150800808,"2015-08-08 19:42:16","TRF ACC, INJURY",45.3118223442878,-121.79914253096,C,"E HWY 26/51 MP",7
308059,151002608,"2015-10-28 16:41:39","TRF ACC, INJURY",45.3118223442878,-121.79914253096,C,"E HWY 26/51 MP",7
308407,151002730,"2015-10-29 19:52:50","TRF ACC, UNK INJ",45.3012917566878,-121.740239616476,C,"E HWY 26/E TIMBERLINE RD",7
313137,151101391,"2015-11-15 14:03:59","TRF ACC, INJURY",45.3012917566878,-121.740239616476,C,"E TIMBERLINE RD/E HWY 26",7
313145,151101397,"2015-11-15 15:44:21","TRF ACC, UNK INJ",45.3095361724273,-121.839234023717,C,"E HWY 26/E KIWANIS CAMP RD",7
315277,151102141,"2015-11-22 17:08:44","TRF ACC, UNK INJ",45.3006415812306,-121.734915892747,C,"E HWY 26/PERRY VICKERS RD",7
316102,151102419,"2015-11-25 13:10:54","TRF ACC, NON-INJ",45.3073532374843,-121.810975192104,C,"82200 E HWY 26",7
318019,151200149,"2015-12-02 12:42:59","TRF ACC, UNK INJ",45.2291349658073,-121.700709111378,C,"E HWY 26/62 MP",7
318533,151200310,"2015-12-04 09:02:45","TRF ACC, UNK INJ",45.302341970361,-121.755876856607,C,"E HWY 26/E MULTORPOR DR",7
318928,151200451,"2015-12-05 15:10:31","TRF ACC, UNK INJ",45.3311373979804,-121.711250957123,C,"27500 E TIMBERLINE RD",7
319129,151200522,"2015-12-06 08:49:51","TRF ACC, UNK INJ",45.3012917566878,-121.740239616476,C,"E TIMBERLINE RD/E HWY 26",7
321083,151201092,"2015-12-11 08:14:01","TRF ACC, UNK INJ",45.3051891832742,-121.816445423803,C,"E HWY 26/50 MP",7
321440,151201222,"2015-12-12 13:18:42","TRF ACC, UNK INJ",45.3027758744514,-121.76951076627,C,"E HWY 26/E GOVERNMENT CAMP LP",7
321480,151201233,"2015-12-12 16:03:14","TRF ACC, UNK INJ",45.3066579727112,-121.791292781698,C,"83200 E HWY 26",7
321717,151201316,"2015-12-13 14:56:03","TRF ACC, UNK INJ",45.3050648566849,-121.787824213858,C,"E HWY 26/52 MP",7
324924,151202305,"2015-12-23 14:05:17","TRF ACC, INJURY",45.3012917566878,-121.740239616476,C,"E TIMBERLINE RD/E HWY 26",7
330006,160100960,"2016-01-10 13:19:15","TRF ACC, INJURY",45.3012917566878,-121.740239616476,C,"E TIMBERLINE RD/E HWY 26",7
331388,160101412,"2016-01-15 17:44:23","TRF ACC, UNK INJ",45.3027758744514,-121.76951076627,C,"E HWY 26/E GOVERNMENT CAMP LP",7
332654,160101850,"2016-01-20 18:25:25","TRF ACC, UNK INJ",45.3024657408258,-121.748323080861,C,"E GOVERNMENT CAMP LP/E MUCOY",7
336485,160200312,"2016-02-04 11:21:22","TRF ACC, UNK INJ",45.3012917566878,-121.740239616476,C,"E TIMBERLINE RD/E HWY 26",7
340656,160201763,"2016-02-19 18:30:43",TAU,45.3118223442878,-121.79914253096,C,"E HWY 26/51 MP",7
342792,160202553,"2016-02-27 17:02:01","TRF ACC, UNK INJ",45.3019227939229,-121.773211693151,C,"87000 E HWY 26",7
343988,160300185,"2016-03-02 17:26:31","TRF ACC, UNK INJ",45.3066579727112,-121.791292781698,C,"83200 E HWY 26",7
348699,160301838,"2016-03-19 14:56:57","TRF ACC, UNK INJ",45.3012917566878,-121.740239616476,C,"E HWY 26/E TIMBERLINE RD",7
352801,160400206,"2016-04-03 12:43:41","TAI-HIGH MECHANI",45.3020772310531,-121.74621556178,C,"E HWY 26/54 MP",7
365298,160501511,"2016-05-15 22:44:38","TRF ACC, UNK INJ",45.3012917566878,-121.740239616476,C,"E TIMBERLINE RD/E HWY 26",7
391695,160801264,"2016-08-13 17:01:16","TRF ACC, UNK INJ",45.3086214426705,-121.832051622288,C,"E HWY 26/49 MP",7
393058,160801683,"2016-08-17 16:27:23","TRF ACC, UNK INJ",45.3089077272283,-121.79223399607,C,"E HWY 26/GLACIER VIEW LP",7
394482,160802182,"2016-08-21 18:32:25","TRF ACC, INJURY",45.3012917566878,-121.740239616476,C,"E HWY 26/E TIMBERLINE RD",7
403490,160902287,"2016-09-23 21:27:25","TRF ACC, NON-INJ",45.3066579727112,-121.791292781698,C,"83200 E HWY 26",7
403492,160902285,"2016-09-23 21:15:56","TRF ACC, UNK INJ",45.3118223442878,-121.79914253096,C,"E HWY 26/51 MP",7
405204,160902882,"2016-09-30 10:19:07","TRF ACC, INJURY",45.3019227939229,-121.773211693151,C,"87000 E HWY 26",7
408237,161000963,"2016-10-11 15:05:12","TRF ACC, UNK INJ",45.3020057533063,-121.744464825361,C,"E GOVERNMENT CAMP LP/E HWY 26",7
414,131100844,"2013-11-11 06:35:38","TAI-TRAPPED VICT",45.1725646092301,-122.679828436005,C,"S BARNARDS RD/S HWY 170",6
2569,131101839,"2013-11-23 03:38:39","TRF ACC, UNK INJ",45.1726135939891,-122.705002560412,C,"S STUWE RD/S BARNARDS RD",6
2572,131101849,"2013-11-23 06:17:22","TRF ACC, UNK INJ",45.1725237848376,-122.661043865065,C,"S DRYLAND RD/S BARNARDS RD",6
2593,131101848,"2013-11-23 06:17:22","TRF ACC, UNK INJ",45.1725237848376,-122.661043865065,C,"S BARNARDS RD/S DRYLAND RD",6
3689,131102306,"2013-11-28 18:20:02",TAU,45.1725992989599,-122.689488988574,C,"S BARNARDS RD/S CANDLELIGHT CT",6
3965,131102424,"2013-11-30 02:05:17","TRF ACC, UNK INJ",45.1951906472803,-122.723116577972,C,"28501 S BARLOW RD",6
7679,131201346,"2013-12-14 00:47:57","TRF ACC, UNK INJ",45.2305968961207,-122.722756045009,C,"S LONE ELDER RD/S BARLOW RD",6
8765,131201751,"2013-12-19 04:32:31","TRF ACC, INJURY",45.2376391918716,-122.684675382849,C,"S HWY 170/S GOOD LN",6
29128,140100187,"2014-01-03 09:27:44","TRF ACC, UNK INJ",45.2305968961207,-122.722756045009,C,"S LONE ELDER RD/S BARLOW RD",6
62961,140102391,"2014-01-30 14:34:52","TRF ACC, UNK INJ",45.1726966944288,-122.722512836915,C,"S WHISKEY HILL RD/S BARLOW RD",6
72005,140200507,"2014-02-06 17:27:35","TRF ACC, UNK INJ",45.2304441515181,-122.680252781247,C,"S LONE ELDER RD/S HWY 170",6
73226,140200613,"2014-02-07 13:54:52","TRF ACC, NON-INJ",45.2268626632601,-122.679572370657,C,"S KRAXBERGER RD/S HWY 170",6
73781,140200648,"2014-02-07 17:11:31","TRF ACC, INJURY",45.2268626632601,-122.679572370657,C,"S HWY 170/S KRAXBERGER RD",6
84981,140300233,"2014-03-03 21:17:23","TRF ACC, UNK INJ",45.1725237848376,-122.661043865065,C,"S DRYLAND RD/S BARNARDS RD",6
89223,140301812,"2014-03-23 01:48:33","TRF ACC, UNK INJ",45.2160319182119,-122.676441359765,C,"S MACKSBURG RD/S HWY 170",6
94023,140400999,"2014-04-13 00:54:47","TRF ACC, UNK INJ",45.2411523541787,-122.686775123071,C,"25261 S HWY 170",6
94168,140401035,"2014-04-13 13:13:16","TRF ACC, UNK INJ",45.2395263096829,-122.685858384378,C,"S HWY 170/S VALE GARDEN RD",6
94439,140401156,"2014-04-14 17:30:56","TRF ACC, UNK INJ",45.2160319182119,-122.676441359765,C,"S HWY 170/S MACKSBURG RD",6
109402,140601321,"2014-06-16 14:39:25","TRF ACC, NON-INJ",45.2236826847605,-122.679419884863,C,"26482 S HWY 170",6
109446,140601333,"2014-06-16 16:27:37",TAI,45.1725646092301,-122.679828436005,C,"S BARNARDS RD/S HWY 170",6
175212,140702377,"2014-07-25 23:01:22","TRF ACC, UNK INJ",45.2286694747669,-122.690983667197,C,"26160 S BOLLAND RD",6
175271,140702400,"2014-07-26 10:23:34","TRF ACC, INJURY",45.2086975074724,-122.678603337405,C,"S HWY 170/S GRIBBLE RD",6
175969,140702646,"2014-07-29 08:53:45","TRF ACC, UNK INJ",45.2258373559886,-122.679669117472,C,"26275 S HWY 170",6
176167,140702718,"2014-07-30 04:06:40","TRF ACC, UNK INJ",45.2304441515181,-122.680252781247,C,"S HWY 170/S LONE ELDER RD",6
176492,140702830,"2014-07-31 07:07:47","TRF ACC, INJURY",45.2304441515181,-122.680252781247,C,"S LONE ELDER RD/S HWY 170",6
177171,140800125,"2014-08-02 12:41:48","TRF ACC, UNK INJ",45.2304441515181,-122.680252781247,C,"S HWY 170/S LONE ELDER RD",6
178855,140800746,"2014-08-08 23:21:47","TRF ACC, UNK INJ",45.2268626632601,-122.679572370657,C,"S HWY 170/S KRAXBERGER RD",6
182703,140802255,"2014-08-24 18:54:13","TRF ACC, UNK INJ",45.2160319182119,-122.676441359765,C,"S HWY 170/S MACKSBURG RD",6
186544,140900747,"2014-09-08 12:35:35","TRF ACC, UNK INJ",45.2305968961207,-122.722756045009,C,"S LONE ELDER RD/S BARLOW RD",6
188507,140901547,"2014-09-15 16:51:43","TRF ACC, UNK INJ",45.2304441515181,-122.680252781247,C,"S HWY 170/S LONE ELDER RD",6
188647,140901606,"2014-09-16 07:45:22","TRF ACC, UNK INJ",45.1930814826008,-122.679210625205,C,"S HWY 170/S HEINZ RD",6
189920,140902067,"2014-09-20 20:26:02","TRF ACC, UNK INJ",45.1724459044905,-122.640558983989,C,"S BARNARDS RD/S ELISHA RD",6
190617,140902352,"2014-09-23 14:50:54","TRF ACC, UNK INJ",45.1725646092301,-122.679828436005,C,"S HWY 170/S BARNARDS RD",6
190620,140902353,"2014-09-23 15:00:54","TRF ACC, NON-INJ",45.2086975074724,-122.678603337405,C,"S HWY 170/S GRIBBLE RD",6
190638,140902347,"2014-09-23 14:39:37","TRF ACC, UNK INJ",45.2086975074724,-122.678603337405,C,"S HWY 170/S GRIBBLE RD",6
192093,140902915,"2014-09-29 14:01:48","TAI-HIGH MECHANI",45.2086975074724,-122.678603337405,C,"S HWY 170/S GRIBBLE RD",6
194183,141000673,"2014-10-08 09:22:40","TRF ACC, UNK INJ",45.1725237848376,-122.661043865065,C,"S BARNARDS RD/S DRYLAND RD",6
194953,141000967,"2014-10-11 08:14:51","TRF ACC, INJURY",45.2053686415874,-122.67848796987,C,"27700 S HWY 170",6
195594,141001234,"2014-10-14 06:47:01","TRF ACC, UNK INJ",45.2086975074724,-122.678603337405,C,"S HWY 170/S GRIBBLE RD",6
196022,141001388,"2014-10-15 19:55:16","TRF ACC, UNK INJ",45.2144456204809,-122.700814547741,C,"S MARK RD/S GRIBBLE RD",6
196182,141001440,"2014-10-16 13:56:32","TRF ACC, INJURY",45.2304441515181,-122.680252781247,C,"S HWY 170/S LONE ELDER RD",6
196243,141001466,"2014-10-16 18:38:54","TRF ACC, UNK INJ",45.2268626632601,-122.679572370657,C,"S HWY 170/S KRAXBERGER RD",6
196337,141001503,"2014-10-17 05:57:23","TRF ACC, UNK INJ",45.2234606671116,-122.679407525305,C,"S HWY 170/S CENTENNIAL LN",6
198148,141002194,"2014-10-24 22:19:07","TRF ACC, UNK INJ",45.2274775527484,-122.678695011399,C,"9201 S KRAXBERGER RD",6
198770,141002420,"2014-10-26 10:48:11","TRF ACC, INJURY",45.2236901091037,-122.679893854467,C,"26485 S HWY 170",6
218160,141200815,"2014-12-10 12:38:32","TRF ACC, UNK INJ",45.1725237848376,-122.661043865065,C,"S BARNARDS RD/S DRYLAND RD",6
218561,141200919,"2014-12-11 15:30:35","TRF ACC, UNK INJ",45.2187903690368,-122.679275811464,C,"26815 S HWY 170",6
220341,141201620,"2014-12-18 16:44:17","TRF ACC, UNK INJ",45.1853208448881,-122.701721650605,C,"29122 S NEEDY RD",6
221817,141202117,"2014-12-24 13:29:51",TAU,45.2259215673742,-122.680864360782,C,"26351 S HWY 170",6
222759,141202460,"2014-12-28 17:41:49","TRF ACC, UNK INJ",45.2092936169737,-122.661228385231,C,"S GRIBBLE RD/S DRYLAND RD",6
